1377563214586732552,1377563214586732552,2021-04-01 06:07:18 Eastern Daylight Time,2021-04-01,06:07:18,-0400,3376824064,optionsmike,Options Mike,,"Good Morning!  Futures up, $QQQ Leading...  $XPEV XPeng delivers 5,102 vehicles in March, 13,340 vehicles in Q1  $NIO delivered 7,257 vehicles in March 2021, increasing by 373% year-over-year  $UBER int Buy @ Jefferies   $CCL int Buy @ Citi   $MSTR int Buy @ BTIG",en,[],[],[],8,21,117,[],"['qqq', 'xpev', 'nio', 'uber', 'ccl', 'mstr']",https://twitter.com/OptionsMike/status/1377563214586732552,False,,0,,,,,,,,[],,,,
1377349141710303234,1377349141710303234,2021-03-31 15:56:39 Eastern Daylight Time,2021-03-31,15:56:39,-0400,707591056599228417,umarashraf28,Umar Ashraf,,Looking to buy some $MSTR for more $BTC exposure. I think we see next leg up soon on Bitcoin into $70k+  Anyone here been following MSTR?,en,[],[],[],20,4,84,[],"['mstr', 'btc']",https://twitter.com/umarashraf28/status/1377349141710303234,False,,0,,,,,,,,[],,,,
1377232527841189889,1377232527841189889,2021-03-31 08:13:17 Eastern Daylight Time,2021-03-31,08:13:17,-0400,880117258332381184,johnstcapital,John Street Capital,,"Two weeks ago MS announced they were offering $BTC w/ @NYDIG_BTC. CNBC is reporting that $GS is offering a BTC vehicle for their PWM clients  In the past 6 months MS, GS, V, PYPL, SQ, BNY all anc  offerings w/ Mass Mutual, $TSLA, Ruffer Mgmt, &amp; $MSTR making 9 figure+ investments",en,"[{'screen_name': 'nydig_btc', 'name': 'nydig', 'id': '1349478596591681536'}]",[],[],2,5,56,[],"['btc', 'gs', 'tsla', 'mstr']",https://twitter.com/JohnStCapital/status/1377232527841189889,False,,0,,,,,,,,[],,,,
1375977806392397825,1375977806392397825,2021-03-27 21:07:28 Eastern Daylight Time,2021-03-27,21:07:28,-0400,968549608359161856,romariohodl,ROMARIO.HODL,,"At $1,000,000 bitcoin, $MSTR will have at least $90 Billion dollars worth of bitcoin.",en,[],[],[],5,3,36,[],['mstr'],https://twitter.com/ROMARIOHODL/status/1375977806392397825,False,,0,,,,,,,,[],,,,
1375474386048851969,1375474386048851969,2021-03-26 11:47:03 Eastern Daylight Time,2021-03-26,11:47:03,-0400,1251973068550926337,taoof89,Momentum,,$TGGI a sleeping giant under one cent    $AMZN $AAPL $BTC $DOGE $MSTR $SNDL $TSLA,en,[],[],[],1,12,46,[],"['tggi', 'amzn', 'aapl', 'btc', 'doge', 'mstr', 'sndl', 'tsla']",https://twitter.com/taoof89/status/1375474386048851969,False,,0,,,,,,,,[],,,,
1375301224220725249,1375301224220725249,2021-03-26 00:18:58 Eastern Daylight Time,2021-03-26,00:18:58,-0400,15079601,the_real_fly,The_Real_Fly,,"￼ The CEO of Nasdaq-listed business intelligence firm MicroStrategy, Michael Saylor, has revealed he believes the price of bitcoin could surge to $5 million per coin in the future and he sees it as a “screaming buy.” $MSTR",en,[],[],[],21,6,72,[],['mstr'],https://twitter.com/The_Real_Fly/status/1375301224220725249,False,,0,,,,,,,,[],,,,
1374755465385627654,1374755465385627654,2021-03-24 12:10:19 Eastern Daylight Time,2021-03-24,12:10:19,-0400,3314750661,foso_defensivo,Emérito/Numantia Patrimonio,,Hoy Numantia invierte 2 millones de euros en empresas ya en cartera:  MicroStrategy Inc  $MSTR Spotify Technology SA  $SPOT Takeaway NV  $TKWY JD Inc  $JD Aon PLC  $AON Markel Corp  $MKL Nintendo Co   $NTDOY Ryman Healthcare Ltd  $RYM.NZ BioNTech SE  $BNTX IHS Markit Ltd  $INFO,en,[],[],[],25,13,215,[],"['mstr', 'spot', 'tkwy', 'jd', 'aon', 'mkl', 'ntdoy', 'rym.nz', 'bntx', 'info']",https://twitter.com/foso_defensivo/status/1374755465385627654,False,,0,,,,,,,,[],,,,
1374747457729495044,1374747457729495044,2021-03-24 11:38:30 Eastern Daylight Time,2021-03-24,11:38:30,-0400,1306526967676755974,britishhodl,BRITISH HODL 💎🍆🤑,,"Bought some more $MSTR $1,000 Jan 22 Calls.",en,[],[],[],6,1,31,[],['mstr'],https://twitter.com/BritishHodl/status/1374747457729495044,False,,0,,,,,,,,[],,,,
1373961185377329153,1373961185377329153,2021-03-22 07:34:08 Eastern Daylight Time,2021-03-22,07:34:08,-0400,1194955586762366976,hodlingonward,Hodl Onward 🔑,,"Thinking of dumping all of my $GBTC for $MSTR.  What do you think, @BarrySilbert? I expect maximalism from those in whom I place financial trust.",en,"[{'screen_name': 'barrysilbert', 'name': 'barry silbert', 'id': '396045469'}]",[],[],5,0,18,[],"['gbtc', 'mstr']",https://twitter.com/HODLingOnward/status/1373961185377329153,False,,0,,,,,,,,[],,,,
1373750919205126156,1373750919205126156,2021-03-21 17:38:36 Eastern Daylight Time,2021-03-21,17:38:36,-0400,265045921,qullamaggie,Kristjan Kullamägi,,BTC and ETH flagging nicely. The crypto stocks going to be interesting next week  $RIOT $MARA $SI $MSTR etc,en,[],[],[],8,9,185,[],"['riot', 'mara', 'si', 'mstr']",https://twitter.com/Qullamaggie/status/1373750919205126156,False,,0,,,,,,,,[],,,,
