,Unnamed: 0,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
5108.0,2017-08-31,974.7000122070312,981.0,972.760009765625,980.5999755859376,980.5999755859376,3331500,AMZN,1046.6824,978.25,0.0,-66.08239746093739
5109.0,2017-09-01,984.2000122070312,984.5,976.8800048828124,978.25,978.25,2535900,AMZN,1049.1301,965.2700195312501,0.0,-70.880126953125
5110.0,2017-09-05,975.4000244140624,976.77001953125,960.3699951171876,965.27001953125,965.27001953125,2883200,AMZN,1048.7666,967.7999877929688,83.49658203125,0.0
5111.0,2017-09-06,968.3200073242188,971.8400268554688,960.5999755859376,967.7999877929688,967.7999877929688,2129900,AMZN,1047.0032,979.4699707031251,79.20318603515625,0.0
5112.0,2017-09-07,974.0,980.5900268554688,972.5499877929688,979.469970703125,979.469970703125,2566800,AMZN,1045.3082,965.9000244140624,0.0,-65.8382568359375
5113.0,2017-09-08,979.0999755859376,979.8800048828124,963.469970703125,965.9000244140624,965.9000244140624,2605300,AMZN,1043.1257,977.9600219726561,77.22570800781261,0.0
5114.0,2017-09-11,974.4600219726562,981.9400024414062,974.219970703125,977.9600219726562,977.9600219726562,2186700,AMZN,1043.341,982.5800170898436,65.38092041015625,0.0
5115.0,2017-09-12,983.27001953125,984.6699829101562,975.52001953125,982.5800170898438,982.5800170898438,2481100,AMZN,1044.4565,999.5999755859377,61.87652587890625,0.0
5116.0,2017-09-13,983.969970703125,1000.0,979.4199829101562,999.5999755859376,999.5999755859376,3374700,AMZN,1046.3582,992.2100219726562,0.0,-46.758178710937386
5117.0,2017-09-14,996.7999877929688,998.5599975585938,987.739990234375,992.2100219726562,992.2100219726562,3913300,AMZN,1048.2162,986.7899780273436,0.0,-56.00616455078125
5118.0,2017-09-15,993.010009765625,996.25,984.030029296875,986.7899780273438,986.7899780273438,3760200,AMZN,1049.1678,974.1900024414062,0.0,-62.37786865234375
5119.0,2017-09-18,990.4000244140624,992.7899780273438,968.1699829101562,974.1900024414062,974.1900024414062,3411300,AMZN,1048.6045,969.8599853515624,0.0,-74.41448974609375
5120.0,2017-09-19,977.25,978.239990234375,967.4600219726562,969.8599853515624,969.8599853515624,2671100,AMZN,1046.4254,973.2100219726562,76.56542968750011,0.0
5121.0,2017-09-20,971.7899780273438,974.8099975585938,962.1599731445312,973.2100219726562,973.2100219726562,2888800,AMZN,1043.6853,964.6500244140624,0.0,-70.47528076171875
5122.0,2017-09-21,971.3099975585938,971.7000122070312,962.02001953125,964.6500244140624,964.6500244140624,2337600,AMZN,1041.2102,955.0999755859375,0.0,-76.56018066406261
5123.0,2017-09-22,961.010009765625,965.6099853515624,954.4199829101562,955.0999755859376,955.0999755859376,2641800,AMZN,1038.8834,939.7899780273439,0.0,-83.78344726562489
5124.0,2017-09-25,949.3099975585938,949.4199829101562,932.8900146484376,939.7899780273438,939.7899780273438,5124000,AMZN,1034.4962,938.5999755859375,0.0,-94.70623779296875
5125.0,2017-09-26,945.489990234375,948.6300048828124,931.75,938.5999755859376,938.5999755859376,3564800,AMZN,1029.1864,950.8699951171875,90.58642578124989,0.0
5126.0,2017-09-27,948.0,955.2999877929688,943.2999877929688,950.8699951171876,950.8699951171876,3148900,AMZN,1024.9685,956.4000244140625,74.09851074218739,0.0
5127.0,2017-09-28,951.8599853515624,959.7000122070312,950.0999755859376,956.4000244140624,956.4000244140624,2522600,AMZN,1022.3742,961.3499755859375,65.97418212890636,0.0
5128.0,2017-09-29,960.1099853515624,964.8300170898438,958.3800048828124,961.3499755859376,961.3499755859376,2543800,AMZN,1021.7068,959.1900024414061,0.0,-60.356811523437386
5129.0,2017-10-02,964.0,967.3099975585938,952.1199951171876,959.1900024414062,959.1900024414062,2442900,AMZN,1021.76434,957.0999755859376,0.0,-62.5743408203125
5130.0,2017-10-03,958.0,963.6900024414062,950.3699951171876,957.0999755859376,957.0999755859376,2666600,AMZN,1021.8869,965.4500122070311,64.78692626953114,0.0
5131.0,2017-10-04,954.2100219726562,967.7899780273438,954.0499877929688,965.4500122070312,965.4500122070312,2527400,AMZN,1022.221,980.8499755859376,56.77099609375,0.0
5132.0,2017-10-05,970.0,981.510009765625,969.6400146484376,980.8499755859376,980.8499755859376,3229200,AMZN,1024.8131,989.5800170898438,43.963134765624886,0.0
5133.0,2017-10-06,975.6400146484376,995.75,975.6400146484376,989.5800170898438,989.5800170898438,3782100,AMZN,1029.3177,990.9899902343751,39.73773193359375,0.0
5134.0,2017-10-09,993.239990234375,998.5,987.5,990.989990234375,990.989990234375,2938600,AMZN,1034.6588,987.2000122070314,0.0,-43.6688232421875
5135.0,2017-10-10,996.6699829101562,997.9500122070312,980.0999755859376,987.2000122070312,987.2000122070312,3084900,AMZN,1039.4761,995.0,52.27606201171875,0.0
5136.0,2017-10-11,991.27001953125,995.5,986.7000122070312,995.0,995.0,2337100,AMZN,1044.1201,1000.9299926757812,49.1201171875,0.0
5137.0,2017-10-12,996.8099975585938,1008.4400024414062,992.4000244140624,1000.9299926757812,1000.9299926757812,4067300,AMZN,1048.277,1002.9400024414062,47.34698486328125,0.0
5138.0,2017-10-13,1007.0,1007.77001953125,1001.030029296875,1002.9400024414062,1002.9400024414062,2431500,AMZN,1051.913,1006.3400268554686,48.97296142578125,0.0
5139.0,2017-10-16,1008.4400024414062,1009.5700073242188,1001.0399780273438,1006.3400268554688,1006.3400268554688,2008900,AMZN,1054.9211,1009.1300048828124,48.58111572265625,0.0
5140.0,2017-10-17,1005.5900268554688,1011.469970703125,1004.3800048828124,1009.1300048828124,1009.1300048828124,2319700,AMZN,1058.243,997.0,0.0,-49.113037109375114
5141.0,2017-10-18,1009.27001953125,1022.3099975585938,996.5499877929688,997.0,997.0,2499700,AMZN,1060.8353,986.6099853515624,0.0,-63.8353271484375
5142.0,2017-10-19,990.0,991.0499877929688,980.239990234375,986.6099853515624,986.6099853515624,3108200,AMZN,1060.1173,982.9099731445312,0.0,-73.50732421875011
5143.0,2017-10-20,993.530029296875,994.6199951171876,982.0,982.9099731445312,982.9099731445312,2365100,AMZN,1059.3654,966.2999877929688,0.0,-76.45538330078125
5144.0,2017-10-23,986.72998046875,986.780029296875,962.5,966.2999877929688,966.2999877929688,3494100,AMZN,1056.3536,975.9000244140624,90.05364990234375,0.0
5145.0,2017-10-24,969.0,979.8499755859376,965.0,975.9000244140624,975.9000244140624,2723900,AMZN,1052.7173,972.9099731445314,0.0,-76.81726074218761
5146.0,2017-10-25,978.0,984.4400024414062,966.239990234375,972.9099731445312,972.9099731445312,3033100,AMZN,1049.0479,972.4299926757812,0.0,-76.13787841796875
5147.0,2017-10-26,980.3300170898438,982.9000244140624,968.5499877929688,972.4299926757812,972.4299926757812,5618700,AMZN,1045.5331,1100.949951171875,73.10308837890625,0.0
5148.0,2017-10-27,1058.1400146484377,1105.5799560546877,1050.550048828125,1100.949951171875,1100.949951171875,16565000,AMZN,1055.085,1110.8499755859377,-45.864990234375,0.0
5149.0,2017-10-30,1095.010009765625,1122.7900390625,1093.56005859375,1110.8499755859377,1110.8499755859377,6613100,AMZN,1068.5513,1105.280029296875,0.0,42.29870605468773
5150.0,2017-10-31,1109.0,1110.5400390625,1101.1199951171877,1105.280029296875,1105.280029296875,3477000,AMZN,1081.0825,1103.6800537109377,0.0,24.197509765625
5151.0,2017-11-01,1105.4000244140623,1108.969970703125,1096.739990234375,1103.6800537109377,1103.6800537109377,3755500,AMZN,1091.5162,1094.219970703125,0.0,12.163818359375227
5152.0,2017-11-02,1097.81005859375,1101.93994140625,1086.8699951171877,1094.219970703125,1094.219970703125,3684900,AMZN,1099.1462,1111.5999755859377,4.92626953125,0.0
5153.0,2017-11-03,1091.1500244140623,1112.6800537109377,1088.52001953125,1111.5999755859377,1111.5999755859377,3751500,AMZN,1106.4845,1120.6600341796877,-5.115478515625227,0.0
5154.0,2017-11-06,1109.1500244140623,1125.4100341796877,1108.77001953125,1120.6600341796877,1120.6600341796877,3381100,AMZN,1115.6488,1123.1700439453123,-5.011230468750227,0.0
5155.0,2017-11-07,1124.739990234375,1130.5999755859375,1117.5,1123.1700439453123,1123.1700439453123,2689000,AMZN,1124.4799,1132.8800048828125,1.3098144531252274,0.0
5156.0,2017-11-08,1122.8199462890623,1135.5400390625,1119.1099853515623,1132.8800048828125,1132.8800048828125,2581500,AMZN,1132.1786,1129.1300048828125,0.0,0.701416015625
5157.0,2017-11-09,1125.9599609375,1129.6199951171875,1115.77001953125,1129.1300048828125,1129.1300048828125,3732700,AMZN,1138.1515,1125.3499755859377,0.0,-9.021484375
5158.0,2017-11-10,1126.0999755859375,1131.75,1124.06005859375,1125.3499755859377,1125.3499755859377,2179900,AMZN,1143.228,1129.1700439453125,17.878051757812273,0.0
5159.0,2017-11-13,1123.0,1139.9000244140625,1122.3399658203123,1129.1700439453125,1129.1700439453125,2918400,AMZN,1147.8444,1136.8399658203125,18.67431640625,0.0
5160.0,2017-11-14,1130.1099853515625,1138.0,1123.8900146484377,1136.8399658203125,1136.8399658203125,3138400,AMZN,1152.581,1126.68994140625,0.0,-15.7410888671875
5161.0,2017-11-15,1127.010009765625,1131.75,1121.6300048828123,1126.68994140625,1126.68994140625,3928700,AMZN,1155.9589,1137.2900390625,29.2689208984375,0.0
5162.0,2017-11-16,1130.1600341796875,1138.1600341796875,1130.050048828125,1137.2900390625,1137.2900390625,2213300,AMZN,1159.1759,1129.8800048828125,0.0,-21.8858642578125
5163.0,2017-11-17,1138.280029296875,1138.800048828125,1125.81005859375,1129.8800048828125,1129.8800048828125,2413400,AMZN,1161.4924,1126.31005859375,0.0,-31.6124267578125
5164.0,2017-11-20,1129.77001953125,1133.4200439453125,1122.550048828125,1126.31005859375,1126.31005859375,2163900,AMZN,1162.3878,1139.489990234375,36.0777587890625,0.0
5165.0,2017-11-21,1132.8599853515625,1140.0,1128.199951171875,1139.489990234375,1139.489990234375,2479400,AMZN,1164.1055,1156.1600341796875,24.615478515625,0.0
5166.0,2017-11-22,1141.0,1160.27001953125,1141.0,1156.1600341796875,1156.1600341796875,3555300,AMZN,1167.343,1186.0,11.1829833984375,0.0
5167.0,2017-11-24,1160.699951171875,1186.8399658203125,1160.699951171875,1186.0,1186.0,3528000,AMZN,1173.2523,1195.8299560546875,-12.7476806640625,0.0
5168.0,2017-11-27,1202.6600341796875,1213.4100341796875,1191.1500244140625,1195.8299560546875,1195.8299560546875,6744000,AMZN,1181.5607,1193.5999755859375,0.0,14.269287109375
5169.0,2017-11-28,1204.8800048828125,1205.3399658203125,1188.52001953125,1193.5999755859375,1193.5999755859375,4559400,AMZN,1188.8201,1161.27001953125,0.0,4.7799072265625
5170.0,2017-11-29,1194.800048828125,1194.800048828125,1145.18994140625,1161.27001953125,1161.27001953125,9257500,AMZN,1192.0259,1176.75,30.755859375,0.0
5171.0,2017-11-30,1167.0999755859375,1178.5699462890625,1160.0,1176.75,1176.75,4509200,AMZN,1194.7719,1162.3499755859375,0.0,-18.0218505859375
5172.0,2017-12-01,1172.050048828125,1179.6500244140625,1152.0,1162.3499755859375,1162.3499755859375,4107100,AMZN,1197.9813,1133.949951171875,0.0,-35.63134765625
5173.0,2017-12-04,1173.8499755859375,1175.199951171875,1128.0,1133.949951171875,1133.949951171875,5931900,AMZN,1199.4603,1141.5699462890625,65.5103759765625,0.0
5174.0,2017-12-05,1128.260009765625,1159.27001953125,1124.739990234375,1141.5699462890625,1141.5699462890625,4079800,AMZN,1201.0116,1152.3499755859375,59.441650390625,0.0
5175.0,2017-12-06,1137.989990234375,1155.8900146484375,1136.0799560546875,1152.3499755859375,1152.3499755859375,2853300,AMZN,1204.573,1159.7900390625,52.2230224609375,0.0
5176.0,2017-12-07,1156.5899658203125,1163.18994140625,1151.0,1159.7900390625,1159.7900390625,2511600,AMZN,1210.4866,1162.0,50.696533203125,0.0
5177.0,2017-12-08,1170.4000244140625,1172.7900390625,1157.0999755859375,1162.0,1162.0,3050100,AMZN,1218.1836,1168.9200439453125,56.18359375,0.0
5178.0,2017-12-11,1164.5999755859375,1169.9000244140625,1157.0,1168.9200439453125,1168.9200439453125,2363500,AMZN,1222.3124,1165.0799560546875,0.0,-53.392333984375
5179.0,2017-12-12,1166.510009765625,1173.5999755859375,1161.6099853515625,1165.0799560546875,1165.0799560546875,2235900,AMZN,1224.2148,1164.1300048828125,0.0,-59.1348876953125
5180.0,2017-12-13,1170.0,1170.8699951171875,1160.27001953125,1164.1300048828125,1164.1300048828125,2616800,AMZN,1225.811,1174.260009765625,61.6810302734375,0.0
5181.0,2017-12-14,1163.7099609375,1177.9300537109375,1162.449951171875,1174.260009765625,1174.260009765625,3214300,AMZN,1228.245,1179.1400146484375,53.9849853515625,0.0
5182.0,2017-12-15,1179.030029296875,1182.75,1169.3299560546875,1179.1400146484375,1179.1400146484375,4778600,AMZN,1232.1418,1190.5799560546875,53.0018310546875,0.0
5183.0,2017-12-18,1187.3699951171875,1194.780029296875,1180.9100341796875,1190.5799560546875,1190.5799560546875,2947600,AMZN,1237.0886,1187.3800048828125,0.0,-46.5086669921875
5184.0,2017-12-19,1189.1500244140625,1192.969970703125,1179.1400146484375,1187.3800048828125,1187.3800048828125,2587800,AMZN,1240.7958,1177.6199951171875,0.0,-53.415771484375
5185.0,2017-12-20,1190.5,1191.0,1176.0,1177.6199951171875,1177.6199951171875,2371200,AMZN,1243.1986,1174.760009765625,0.0,-65.57861328125
5186.0,2017-12-21,1175.9000244140625,1179.1700439453125,1167.6400146484375,1174.760009765625,1174.760009765625,2123100,AMZN,1244.0001,1168.3599853515625,0.0,-69.2401123046875
5187.0,2017-12-22,1172.0799560546875,1174.6199951171875,1167.8299560546875,1168.3599853515625,1168.3599853515625,1585100,AMZN,1244.5614,1176.760009765625,76.201416015625,0.0
5188.0,2017-12-26,1168.3599853515625,1178.3199462890625,1160.550048828125,1176.760009765625,1176.760009765625,2005200,AMZN,1244.8745,1182.260009765625,68.114501953125,0.0
5189.0,2017-12-27,1179.9100341796875,1187.2900390625,1175.6099853515625,1182.260009765625,1182.260009765625,1867200,AMZN,1246.6473,1186.0999755859375,64.3873291015625,0.0
5190.0,2017-12-28,1189.0,1190.0999755859375,1184.3800048828125,1186.0999755859375,1186.0999755859375,1841700,AMZN,1249.2855,1169.469970703125,0.0,-63.185546875
5191.0,2017-12-29,1182.3499755859375,1184.0,1167.5,1169.469970703125,1169.469970703125,2688400,AMZN,1251.035,1189.010009765625,81.5650634765625,0.0
5192.0,2018-01-02,1172.0,1190.0,1170.510009765625,1189.010009765625,1189.010009765625,2694500,AMZN,1252.9829,1204.199951171875,63.972900390625,0.0
5193.0,2018-01-03,1188.300048828125,1205.489990234375,1188.300048828125,1204.199951171875,1204.199951171875,3108800,AMZN,1257.1708,1209.5899658203125,52.9708251953125,0.0
5194.0,2018-01-04,1205.0,1215.8699951171875,1204.6600341796875,1209.5899658203125,1209.5899658203125,3022100,AMZN,1263.0916,1229.1400146484375,53.5015869140625,0.0
5195.0,2018-01-05,1217.510009765625,1229.1400146484375,1210.0,1229.1400146484375,1229.1400146484375,3544700,AMZN,1269.7994,1246.8699951171875,40.659423828125,0.0
5196.0,2018-01-08,1236.0,1253.0799560546875,1232.030029296875,1246.8699951171875,1246.8699951171875,4279500,AMZN,1277.6571,1252.699951171875,30.787109375,0.0
5197.0,2018-01-09,1256.9000244140625,1259.3299560546875,1241.760009765625,1252.699951171875,1252.699951171875,3661300,AMZN,1284.4231,1254.3299560546875,31.72314453125,0.0
5198.0,2018-01-10,1245.1500244140625,1254.3299560546875,1237.22998046875,1254.3299560546875,1254.3299560546875,2686000,AMZN,1288.4497,1276.6800537109375,34.1197509765625,0.0
5199.0,2018-01-11,1259.739990234375,1276.77001953125,1256.4599609375,1276.6800537109375,1276.6800537109375,3125000,AMZN,1293.6233,1305.199951171875,16.9432373046875,0.0
5200.0,2018-01-12,1273.3900146484375,1305.760009765625,1273.3900146484375,1305.199951171875,1305.199951171875,5443700,AMZN,1302.3635,1304.8599853515625,0.0,2.83642578125
5201.0,2018-01-16,1323.0,1339.93994140625,1292.300048828125,1304.8599853515625,1304.8599853515625,7220700,AMZN,1312.6066,1295.0,0.0,-7.74658203125
5202.0,2018-01-17,1312.239990234375,1314.0,1280.8800048828125,1295.0,1295.0,5253800,AMZN,1320.0199,1293.3199462890625,0.0,-25.0198974609375
5203.0,2018-01-18,1293.949951171875,1304.5999755859375,1284.02001953125,1293.3199462890625,1293.3199462890625,4026900,AMZN,1326.386,1294.5799560546875,33.0660400390625,0.0
5204.0,2018-01-19,1312.0,1313.0,1292.989990234375,1294.5799560546875,1294.5799560546875,4578500,AMZN,1333.2258,1327.31005859375,38.6458740234375,0.0
5205.0,2018-01-22,1297.1700439453125,1327.449951171875,1296.6600341796875,1327.31005859375,1327.31005859375,4140100,AMZN,1339.8138,1362.5400390625,12.5037841796875,0.0
5206.0,2018-01-23,1338.0899658203125,1364.9000244140625,1337.3399658203125,1362.5400390625,1362.5400390625,5169300,AMZN,1349.5781,1357.510009765625,0.0,12.9619140625
5207.0,2018-01-24,1374.8199462890625,1388.1600341796875,1338.0,1357.510009765625,1357.510009765625,6807500,AMZN,1359.5203,1377.949951171875,2.01025390625,0.0
5208.0,2018-01-25,1368.0,1378.3399658203125,1357.6199951171875,1377.949951171875,1377.949951171875,4753000,AMZN,1369.1238,1402.050048828125,-8.826171875,0.0
5209.0,2018-01-26,1392.010009765625,1402.530029296875,1380.9100341796875,1402.050048828125,1402.050048828125,4857300,AMZN,1380.2073,1417.6800537109375,-21.8427734375,0.0
5210.0,2018-01-29,1409.1800537109375,1431.3900146484375,1400.43994140625,1417.6800537109375,1417.6800537109375,5701900,AMZN,1392.4146,1437.8199462890625,-25.2655029296875,0.0
5211.0,2018-01-30,1403.1700439453125,1439.25,1392.0,1437.8199462890625,1437.8199462890625,5871900,AMZN,1403.3679,1450.8900146484375,-34.4520263671875,0.0
5212.0,2018-01-31,1451.300048828125,1472.5799560546875,1450.0400390625,1450.8900146484375,1450.8900146484375,6424700,AMZN,1417.1338,1390.0,0.0,33.7562255859375
5213.0,2018-02-01,1445.0,1459.8800048828125,1385.1400146484375,1390.0,1390.0,9113800,AMZN,1423.5005,1429.949951171875,33.50048828125,0.0
5214.0,2018-02-02,1477.3900146484375,1498.0,1414.0,1429.949951171875,1429.949951171875,11125700,AMZN,1432.4984,1390.0,0.0,-2.5484619140625
5215.0,2018-02-05,1402.6199951171875,1458.97998046875,1320.719970703125,1390.0,1390.0,11495000,AMZN,1432.7357,1442.8399658203125,42.7357177734375,0.0
5216.0,2018-02-06,1361.4599609375,1443.989990234375,1351.7900390625,1442.8399658203125,1442.8399658203125,11066800,AMZN,1433.8503,1416.780029296875,0.0,8.9896240234375
5217.0,2018-02-07,1449.0,1460.989990234375,1415.1500244140625,1416.780029296875,1416.780029296875,7162700,AMZN,1439.077,1350.5,0.0,-22.2969970703125
5218.0,2018-02-08,1429.6800537109375,1433.75,1349.93994140625,1350.5,1350.5,8578600,AMZN,1438.3953,1339.5999755859375,0.0,-87.895263671875
5219.0,2018-02-09,1373.489990234375,1383.5,1265.9300537109375,1339.5999755859375,1339.5999755859375,14141500,AMZN,1430.9398,1386.22998046875,91.33984375,0.0
5220.0,2018-02-12,1364.6700439453125,1393.81005859375,1344.010009765625,1386.22998046875,1386.22998046875,6738900,AMZN,1428.6986,1414.510009765625,42.4686279296875,0.0
5221.0,2018-02-13,1385.9300537109375,1419.719970703125,1383.530029296875,1414.510009765625,1414.510009765625,5917900,AMZN,1432.1525,1451.050048828125,17.6424560546875,0.0
5222.0,2018-02-14,1406.25,1452.06005859375,1403.3599853515625,1451.050048828125,1451.050048828125,5959200,AMZN,1440.001,1461.760009765625,-11.049072265625,0.0
5223.0,2018-02-15,1466.8900146484375,1468.93994140625,1436.8399658203125,1461.760009765625,1461.760009765625,5652700,AMZN,1451.495,1448.68994140625,0.0,10.2650146484375
5224.0,2018-02-16,1457.3699951171875,1465.800048828125,1446.56005859375,1448.68994140625,1448.68994140625,4472600,AMZN,1462.2214,1468.3499755859375,13.531494140625,0.0
5225.0,2018-02-20,1446.489990234375,1488.77001953125,1446.489990234375,1468.3499755859375,1468.3499755859375,6499200,AMZN,1473.1532,1482.9200439453125,4.80322265625,0.0
5226.0,2018-02-21,1485.0,1503.489990234375,1478.9200439453125,1482.9200439453125,1482.9200439453125,6304400,AMZN,1485.8479,1485.3399658203125,2.9278564453125,0.0
5227.0,2018-02-22,1495.3599853515625,1502.5400390625,1475.760009765625,1485.3399658203125,1485.3399658203125,4858100,AMZN,1497.5502,1500.0,12.210205078125,0.0
5228.0,2018-02-23,1495.3399658203125,1500.0,1486.5,1500.0,1500.0,4418100,AMZN,1509.2836,1521.949951171875,9.2835693359375,0.0
5229.0,2018-02-26,1509.199951171875,1522.8399658203125,1507.0,1521.949951171875,1521.949951171875,4955000,AMZN,1521.5841,1511.97998046875,0.0,0.3658447265625
5230.0,2018-02-27,1524.5,1526.780029296875,1507.2099609375,1511.97998046875,1511.97998046875,4808800,AMZN,1532.4099,1512.449951171875,20.429931640625,0.0
5231.0,2018-02-28,1519.510009765625,1528.699951171875,1512.0,1512.449951171875,1512.449951171875,4515000,AMZN,1541.5364,1493.449951171875,0.0,-29.08642578125
5232.0,2018-03-01,1513.5999755859375,1518.489990234375,1465.0,1493.449951171875,1493.449951171875,6835200,AMZN,1547.8931,1500.25,54.443115234375,0.0
5233.0,2018-03-02,1469.0999755859375,1501.050048828125,1455.010009765625,1500.25,1500.25,6587600,AMZN,1552.3824,1523.6099853515625,52.1324462890625,0.0
5234.0,2018-03-05,1494.239990234375,1525.3800048828125,1481.0,1523.6099853515625,1523.6099853515625,5233900,AMZN,1559.4612,1537.6400146484375,35.8511962890625,0.0
5235.0,2018-03-06,1533.199951171875,1542.1300048828125,1528.0,1537.6400146484375,1537.6400146484375,4561700,AMZN,1569.5659,1545.0,31.9259033203125,0.0
5236.0,2018-03-07,1526.52001953125,1545.9000244140625,1522.510009765625,1545.0,1545.0,4174100,AMZN,1577.6024,1551.8599853515625,32.6024169921875,0.0
5237.0,2018-03-08,1550.0,1554.8800048828125,1545.25,1551.8599853515625,1551.8599853515625,3862600,AMZN,1586.5266,1578.8900146484375,34.6666259765625,0.0
5238.0,2018-03-09,1563.5,1578.93994140625,1559.0799560546875,1578.8900146484375,1578.8900146484375,4534300,AMZN,1596.5787,1598.3900146484375,17.688720703125,0.0
5239.0,2018-03-12,1592.5999755859375,1605.3299560546875,1586.699951171875,1598.3900146484375,1598.3900146484375,5174200,AMZN,1607.4194,1588.1800537109375,0.0,-9.0294189453125
5240.0,2018-03-13,1615.9599609375,1617.5400390625,1578.010009765625,1588.1800537109375,1588.1800537109375,6531900,AMZN,1616.1687,1591.0,27.9886474609375,0.0
5241.0,2018-03-14,1597.0,1606.43994140625,1590.8900146484375,1591.0,1591.0,4259400,AMZN,1622.8215,1582.3199462890625,0.0,-31.821533203125
5242.0,2018-03-15,1595.0,1596.9100341796875,1578.1099853515625,1582.3199462890625,1582.3199462890625,4069700,AMZN,1624.9799,1571.6800537109375,0.0,-42.659912109375
5243.0,2018-03-16,1583.449951171875,1589.43994140625,1567.5,1571.6800537109375,1571.6800537109375,5425000,AMZN,1626.6262,1544.9300537109375,0.0,-54.9461669921875
5244.0,2018-03-19,1554.530029296875,1561.6600341796875,1525.3499755859375,1544.9300537109375,1544.9300537109375,6580800,AMZN,1621.9896,1586.510009765625,77.0595703125,0.0
5245.0,2018-03-20,1550.3399658203125,1587.0,1545.4100341796875,1586.510009765625,1586.510009765625,4581600,AMZN,1623.0927,1581.8599853515625,0.0,-36.5826416015625
5246.0,2018-03-21,1586.449951171875,1590.0,1563.1700439453125,1581.8599853515625,1581.8599853515625,4750800,AMZN,1625.6952,1544.9200439453125,0.0,-43.835205078125
5247.0,2018-03-22,1565.469970703125,1573.8499755859375,1542.4000244140625,1544.9200439453125,1544.9200439453125,6320600,AMZN,1623.688,1495.56005859375,0.0,-78.7679443359375
5248.0,2018-03-23,1539.010009765625,1549.02001953125,1495.3599853515625,1495.56005859375,1495.56005859375,8006000,AMZN,1620.4348,1555.8599853515625,124.874755859375,0.0
5249.0,2018-03-26,1530.0,1556.989990234375,1499.25,1555.8599853515625,1555.8599853515625,5624700,AMZN,1623.825,1497.050048828125,0.0,-67.9649658203125
5250.0,2018-03-27,1572.4000244140625,1575.969970703125,1482.3199462890625,1497.050048828125,1497.050048828125,6999600,AMZN,1625.0586,1431.4200439453125,0.0,-128.008544921875
5251.0,2018-03-28,1447.0,1455.9000244140625,1386.1700439453125,1431.4200439453125,1431.4200439453125,13705300,AMZN,1613.376,1447.3399658203125,181.9559326171875,0.0
5252.0,2018-03-29,1406.0,1455.469970703125,1365.199951171875,1447.3399658203125,1447.3399658203125,12581100,AMZN,1600.6185,1371.989990234375,0.0,-153.278564453125
5253.0,2018-04-02,1417.6199951171875,1421.3599853515625,1355.0,1371.989990234375,1371.989990234375,10463600,AMZN,1585.1007,1392.050048828125,213.1107177734375,0.0
5254.0,2018-04-03,1391.3800048828125,1414.0,1355.3299560546875,1392.050048828125,1392.050048828125,10231200,AMZN,1572.0377,1410.5699462890625,179.9876708984375,0.0
5255.0,2018-04-04,1358.239990234375,1415.3900146484375,1352.8800048828125,1410.5699462890625,1410.5699462890625,6982300,AMZN,1561.4441,1451.75,150.8741455078125,0.0
5256.0,2018-04-05,1441.989990234375,1459.56005859375,1427.0699462890625,1451.75,1451.75,6413500,AMZN,1559.6951,1405.22998046875,0.0,-107.945068359375
5257.0,2018-04-06,1429.969970703125,1452.5,1400.260009765625,1405.22998046875,1405.22998046875,5882300,AMZN,1556.9563,1406.0799560546875,151.726318359375,0.0
5258.0,2018-04-09,1425.030029296875,1438.47998046875,1402.5699462890625,1406.0799560546875,1406.0799560546875,4208200,AMZN,1555.0359,1436.219970703125,148.9559326171875,0.0
5259.0,2018-04-10,1431.989990234375,1438.3800048828125,1415.699951171875,1436.219970703125,1436.219970703125,4254100,AMZN,1555.0236,1427.050048828125,0.0,-118.8035888671875
5260.0,2018-04-11,1439.43994140625,1448.780029296875,1424.8900146484375,1427.050048828125,1427.050048828125,3582500,AMZN,1556.5596,1448.5,129.509521484375,0.0
5261.0,2018-04-12,1439.5,1452.1199951171875,1435.06005859375,1448.5,1448.5,3135000,AMZN,1560.1509,1430.7900390625,0.0,-111.65087890625
5262.0,2018-04-13,1449.1400146484375,1459.780029296875,1424.52001953125,1430.7900390625,1430.7900390625,3685300,AMZN,1565.3196,1441.5,134.529541015625,0.0
5263.0,2018-04-16,1445.0,1447.0,1427.47998046875,1441.5,1441.5,2808600,AMZN,1571.7117,1503.8299560546875,130.211669921875,0.0
5264.0,2018-04-17,1462.300048828125,1507.18994140625,1457.02001953125,1503.8299560546875,1503.8299560546875,5114400,AMZN,1581.9772,1527.8399658203125,78.147216796875,0.0
5265.0,2018-04-18,1514.6500244140625,1533.800048828125,1504.1099853515625,1527.8399658203125,1527.8399658203125,5227500,AMZN,1595.0996,1556.9100341796875,67.2596435546875,0.0
5266.0,2018-04-19,1543.219970703125,1568.52001953125,1539.06005859375,1556.9100341796875,1556.9100341796875,6523700,AMZN,1611.1537,1527.489990234375,0.0,-54.24365234375
5267.0,2018-04-20,1561.199951171875,1561.199951171875,1516.0899658203125,1527.489990234375,1527.489990234375,5541600,AMZN,1623.1421,1517.8599853515625,0.0,-95.652099609375
5268.0,2018-04-23,1546.68994140625,1548.0,1503.4100341796875,1517.8599853515625,1517.8599853515625,4465400,AMZN,1630.3016,1460.0899658203125,0.0,-112.441650390625
5269.0,2018-04-24,1535.800048828125,1539.5,1448.449951171875,1460.0899658203125,1460.0899658203125,7494700,AMZN,1629.5244,1460.1700439453125,169.4344482421875,0.0
